Ecossistema;Cidade;Link;Estágio de Maturidade;Modelo de Negócio;Segmento;Vertical;Público-alvo;Startup;Ambiente de Inovação
Serra Gaúcha;Caxias do Sul;https://valorizza.com.br/;Crescimento;Não Informado;RH e Coaching;HRTech;B2B;Valorizza Desenvolvimento Empresarial;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://vanessabecker.com.br/;Crescimento;Outros;Consultorias e Treinamentos;EdTech;B2B;Vanessa Becker Mentoria;PLATAFORMA
Serra Gaúcha;Caxias do Sul;https://varejo.me/;Ideação;Assinatura;Consultorias e Treinamentos;RetailTech;B2B;VAREJO.ME;NÃO INFORMADO
Serra Gaúcha;Flores da Cunha;https://verathi.com.br/;Crescimento;SaaS;Gestão de Negócios e Projetos;FinTech;B2B;Verathi Gestão Financeira;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://www.vextecnologia.com.br/;Ideação;Não Informado;TI (Tecnologia da Informação);IndTech;B2B;Vex Tecnologia;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://www.virtuati.com.br/;Crescimento;Não Informado;Financeiro;FinTech;B2C;Virtuati;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://www.linkedin.com/company/viva-broto/about/;Não Informado;Não Informado;Agronegócio;AgTech;B2C;Viva Broto;ITEC/UCS
Serra Gaúcha;Bento Gonçalves;https://garagem.bndes.gov.br/startup/waybol/;Validação;Não Informado;Educação e Ensino;EdTech;B2B;Waybol Educação;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://www.webmagister.com.br/;Crescimento;Não Informado;Gestão de Negócios e Projetos;EdTech;B2B2C;Webmagister;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://www.linkedin.com/in/d%C3%A9bora-brandalise-bueno-84874b189/;Ideação;Não Informado;RH e Coaching;HRTech;B2B;Woen Pessoas E Trabalho;NÃO INFORMADO
Serra Gaúcha;Caxias do Sul;https://zefiro.com.br/;Validação;Transação;IoT (Internet das Coisas);ITTech;B2B;Zéfiro;NÃO INFORMADO
Sul;Rio Grande;https://www.instagram.com/agrifencebrasil/;Crescimento;SaaS;Hardware e Eletrônicos;AgTech;B2B;Agrifence;PLATAFORMA
Sul;Pelotas;https://agrotags.webnode.page/;Validação;Outros;Agronegócio;AgTech;B2B2C;AGROtags;NÃO INFORMADO
Sul;Rio Grande;https://www.algasul.com.br/;Crescimento;Outros;Saúde e Bem-Estar;BioTech;B2B;AlgaSul Biotecologia de Microalgas;NÃO INFORMADO
Sul;Rio Grande;https://anota.ai/home/;Validação;Transação;TI (Tecnologia da Informação);ITTech;B2B;Anota.AI;NÃO INFORMADO
Sul;Pelotas;http://www.artisan.app;Validação;Não Informado;Software e Cloud;MarTech;B2B e B2C;Artisan Media Display;NÃO INFORMADO
Sul;Pelotas;https://www.inhire.com.br/carreiras/atlastechnol/;Validação;Não Informado;RH e Coaching;ITTech;B2B e B2C;Atlas Technologies;NÃO INFORMADO
Sul;Rio Grande;https://augenengenharia.com/;Não Informado;Não Informado;Engenharia e Indústria Geral;HardTech;B2B;AUGEN ENGENHARIA S.A.;INSTITUTO CALDEIRA
Sul;Rio Grande;https://www.linkedin.com/company/auros-robotics/;Ideação;Não Informado;IA (Inteligência Artificial);AgTech;B2G;AuRos Robotics;NÃO INFORMADO
Sul;Pelotas;https://azu.digital/;Validação;Não Informado;Serviços;ITTech;B2B e B2C;AZU TECNOLOGIA;NÃO INFORMADO
Sul;Pelotas;;Validação;Outros;Serviços;Outras;B2B;BENJOY;CIEMSUL
Sul;Pelotas;https://pelotasparquetecnologico.com.br/ecossistema/ecossistema-conectar/;Crescimento;Não Informado;Agronegócio;BioTech;B2B;Bioproduto Multifuncional;NÃO INFORMADO
Sul;Pelotas;https://www.bioscient.com.br/;Validação;SaaS;Biotecnologia;BioTech;B2B;BIOSCIENT;CONECTAR
Sul;Pelotas;https://captur.vc/;Crescimento;Marketplace;Energia;FinTech;B2B;Captur;PELOTAS PARQUE
Sul;Pelotas;;Ideação;Outros;Engenharia e Indústria Geral;Outras;B2B;CARRINHO PRESSURIZADOR DE BOLAS;CIEMSUL
Sul;Rio Grande;https://www.cataventometeorologia.com.br/;Crescimento;Não Informado;Consultorias e Treinamentos;Climate Tech;Não Informado;Catavento Meteorologia e Meio Ambiente Ltda;NÃO INFORMADO
Sul;Pelotas;https://www.chatlabs.com.br/;Crescimento;Pay-per-use;Mídia e Comunicação;MarTech;B2B;ChatLabs;NÃO INFORMADO
Sul;Pelotas;https://www.instagram.com/chromaanalytica/;Crescimento;Outros;Pesquisa;AgTech;B2B;ChromaAnalytica;PLATAFORMA
Sul;São Lourenço do Sul;https://www.compostasaolou.com/;Crescimento;Assinatura;Meio Ambiente e Sustentabilidade;SustenTech;B2B e B2C;Composta SãoLou Compostagem Urbana;NÃO INFORMADO
Sul;Pelotas;;Ideação;Não Informado;Educação e Ensino;EdTech;Não Informado;CONECTA - ALEXANDER DE ANDRADE CARVALHO;PELOTAS PARQUE
Sul;Pelotas;;Ideação;Não Informado;Serviços;ImobTech;Não Informado;CONLAB - ROGER PULS FRANZ;PELOTAS PARQUE
Sul;Rio Grande;https://deeppixel.com.br/;Crescimento;Não Informado;IA (Inteligência Artificial);ITTech;B2C;DEEP PIXEL;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/company/demetec-agro/about/;Validação;Não Informado;Agronegócio;AgTech;B2B2C;Demetec Agro;NÃO INFORMADO
Sul;Pelotas;https://destineaqui.com/;Validação;Não Informado;Meio Ambiente e Sustentabilidade;GreenTech;B2B;Destine Aqui;NÃO INFORMADO
Sul;Pelotas;https://dimensio.pro/;Crescimento;Outros;Software e Cloud;VR/AR Tech;B2B e B2G;Dimensio;NÃO INFORMADO
Sul;Pelotas;https://www.donamaid.com;Escala;Assinatura;Serviços;CleanTech;B2B e B2C;Donamaid;NÃO INFORMADO
Sul;Rio Grande;https://linktr.ee/ecominhocas;Crescimento;Não Informado;Agronegócio;AgTech;B2B;Ecominhocas;NÃO INFORMADO
Sul;Pelotas;https://www.instagram.com/simuladores_academicos/;Validação;Outros;Saúde e Bem-Estar;MedTech;B2B;FÁBRICA-B;CIEMSUL
Sul;Pelotas;https://facilconsulta.com.br/;Escala;Assinatura;Saúde e Bem-Estar;HealthTech;B2G;FÁCIL CONSULTA;PELOTAS PARQUE
Sul;Pelotas;https://www.farmbox.com.br/;Ideação;Não Informado;Software e Cloud;AgTech;B2B2C;Farmbox;NÃO INFORMADO
Sul;Rio Grande;https://app.freecash.com.br/;Crescimento;Marketplace;Comércio e Varejo;Impacto Socioambiental;Não Informado;Freecash;NÃO INFORMADO
Sul;Pelotas;;Ideação;Outros;Saúde e Bem-Estar;MedTech;B2B e B2G;GESTA+;CIEMSUL
Sul;Rio Grande;https://www.gestaoboa.com.br/;Validação;SaaS;Produtividade;ITTech;B2B;Gestão boa;NÃO INFORMADO
Sul;Rio Grande;https://greennext.com.br/;Validação;Assinatura;Hardware e Eletrônicos;AgTech;B2B;Green Next;VENTIUR
Sul;Pelotas;;Ideação;Marketplace;Construção Civil;ConstruTech;B2B2C;Habitta;PLATAFORMA
Sul;Pelotas;https://www.helper.bio.br/;Crescimento;Não Informado;Agronegócio;BioTech;B2B;HELPER;CONECTAR
Sul;Pelotas;https://www.instagram.com/i9materiais/;Validação;Outros;Hardware e Eletrônicos;DeepTech;B2B2C;I9MAT INOVAÇÕES EM NANOTECNOLOGIA LTDA;CONECTAR
Sul;Pelotas;https://www.icaneoit.com.br/;Escala;Outros;TI (Tecnologia da Informação);SupplyTech;B2B;ICANEO IT;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/company/ignis-animal-science;Crescimento;Outros;Agronegócio;DeepTech;B2B;IGniS ANIMAL SCIENCE;CONECTAR
Sul;Pelotas;https://www.instagram.com/franklincbarcellos.nefro/;Validação;Outros;Saúde e Bem-Estar;MedTech;B2B e B2C;INEPHRO;CIEMSUL
Sul;Pelotas;https://magen.in/;Validação;Não Informado;TI (Tecnologia da Informação);ITTech;B2B2C;Magen;NÃO INFORMADO
Sul;Pelotas;;Escala;Não Informado;TI (Tecnologia da Informação);Social Network;Não Informado;MATEUS BUENO BENDJOUYA;PELOTAS PARQUE
Sul;Pelotas;https://megusta.com.br/;Escala;Não Informado;Marketing e Publicidade;AdTech;B2C;ME GUSTA;PELOTAS PARQUE
Sul;Pelotas;;Ideação;Não Informado;TI (Tecnologia da Informação);Social Network;Não Informado;Medeiros Ventures Inova Simples (I.S.);PELOTAS PARQUE
Sul;Pelotas;https://sites.google.com/view/montesiaoempreendimento/in%C3%ADcio;Escala;Não Informado;Engenharia e Indústria Geral;ConstruTech;Não Informado;MONTE SIÃO CONSTRUÇÕES PARTICIPAÇÕES E SERVIÇOS;PELOTAS PARQUE
Sul;Pelotas;https://nesos.com.br/;Não Informado;SaaS;Software e Cloud;ITTech;B2B;Nesos;NÃO INFORMADO
Sul;Rio Grande;http://www.nossamemoria.com.br;Ideação;Assinatura;IA (Inteligência Artificial);HealthTech;B2B e B2C;Nossa Memória;PLATAFORMA
Sul;Pelotas;https://www.instagram.com/nossonucleo/;Validação;Não Informado;Consultorias e Treinamentos;ITTech;B2B;Nosso Núcleo;NÃO INFORMADO
Sul;Pelotas;https://www.instagram.com/nuinset/;Crescimento;Outros;Pesquisa;AgTech;B2B2C;NUI INSECT SCIENCE BIOINSUMOS E BIOTECNOLOGIA LTDA;CONECTAR
Sul;Pelotas;https://soucluster.com.br/orca-lp-v1/;Ideação;SaaS;Produtividade;MarTech;B2B;Orça;LAB FECOMÉRCIO-RS
Sul;Rio Grande;https://www.jessefreitas.com.br/;Validação;Não Informado;IA (Inteligência Artificial);Tech Consultancies;B2B;Orpee Integrativa;NÃO INFORMADO
Sul;Pelotas;https://partamon.com/;Validação;Outros;Biotecnologia;AgTech;B2B2C;PARTAMON SOLUÇÕES INTEGRADAS PARA MANEJO DE PRAGAS;CONECTAR
Sul;Rio Grande;https://www.instagram.com/petios.br/;Crescimento;Não Informado;Saúde e Bem-Estar;PetTech;B2C;PETIOS;NÃO INFORMADO
Sul;Pelotas;https://pipar.com.br/;Ideação;Não Informado;Consultorias e Treinamentos;SalesTech;B2B;Pipar;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/in/rodrigomadureira/;Ideação;Outros;Esportes;HardTech;B2C;Pressurizador de bolas de esporte de raquete;NÃO INFORMADO
Sul;Pelotas;https://protocolodoc.com.br/;Crescimento;Advertising;Saúde e Bem-Estar;HealthTech;B2B2C;ProtocoloDoc;NÃO INFORMADO
Sul;Pelotas;;Ideação;Não Informado;TI (Tecnologia da Informação);ITTech;Não Informado;Pulso do Mercado;PLATAFORMA
Sul;Pelotas;https://pelotasparquetecnologico.com.br/ecossistema/ecossistema-ciemsul/;Ideação;Negócio Socioambiental;Meio Ambiente e Sustentabilidade;SustenTech;B2C;PURE-AGUÁ MINERAL SUSTENTÁVEL;CIEMSUL
Sul;Pelotas;https://site.quires.com.br/;Crescimento;Assinatura;Comércio e Varejo;PropTech;B2B;QUIRES;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/in/radsons/?originalSubdomain=br;Validação;Software House;Software e Cloud;ITTech;B2B e B2G;RASS TECH;NÃO INFORMADO
Sul;Camaquã;https://rematefy.com/site/;Crescimento;Marketplace;Agronegócio;AgTech;B2B e B2C;Rematefy;NÃO INFORMADO
Sul;Pelotas;https://www.instagram.com/revemarkbr/;Validação;Outros;Jurídico;DeepTech;B2G;REVEMARK BRASIL LTDA;CONECTAR
Sul;Pelotas;https://www.linkedin.com/in/jaqueline-de-deos-silveira-00937921;Validação;Não Informado;Pesquisa;BioTech;B2B;RS BIOACTIVES;NÃO INFORMADO
Sul;Pelotas;http://www.linkedin.com/company/satomed;Crescimento;Outros;Hardware e Eletrônicos;MedTech;B2B e B2G;SATOMED;CIEMSUL
Sul;Rio Grande;https://savehealth.com.br/;Crescimento;SaaS;Software e Cloud;HealthTech;B2B e B2C;Save Health;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/company/scallar/about/;Crescimento;Não Informado;Software e Cloud;MarTech;B2B;Scallar;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/in/scanfood-brasil-566483294/;Crescimento;Não Informado;Serviços;EventsTech;B2B;ScanFood;NÃO INFORMADO
Sul;Pelotas;;Ideação;Não Informado;Agronegócio;BioTech;B2B;Shortcut;NÃO INFORMADO
Sul;Pelotas;https://institutosigales.com.br/;Validação;Não Informado;Consultorias e Treinamentos;MarTech;B2B;Sigales;NÃO INFORMADO
Sul;Pelotas;https://www.instagram.com/sofiq.ai/;Validação;Venda de Dados;IA (Inteligência Artificial);SalesTech;B2B;Sofiq AI Lab;HORIZONTE FAHOR
Sul;Pelotas;https://www.souplenus.com.br/;Crescimento;Marketplace;Saúde e Bem-Estar;HealthTech;B2B e B2C;SouPlenus;NÃO INFORMADO
Sul;Rio Grande;https://www.linkedin.com/in/starboard-9a3589201/;Crescimento;Não Informado;Logística;LogTech;B2B;STARBOARD ESTIBORDO TECNOLOGIA;NÃO INFORMADO
Sul;Pelotas;https://www.linkedin.com/company/tavernagularteeditora;Validação;Não Informado;Pesquisa;AgTech;B2B;TCB Pesquisa e Inovação;NÃO INFORMADO
Sul;Pelotas;https://teledocmedical.com;Crescimento;Outros;IA (Inteligência Artificial);MedTech;B2B e B2G;TELEDOC JOURNEY MEDICAL;CIEMSUL
Sul;Rio Grande;https://terramaresambiental.com.br/;Crescimento;Não Informado;Meio Ambiente e Sustentabilidade;BioTech;B2B e B2G;TerraMares;NÃO INFORMADO
Sul;Pelotas;https://tbfinance.com.br/;Ideação;Assinatura;Software e Cloud;FinTech;B2B e B2C;THE BUSINESS FINANCE LTDA;PELOTAS PARQUE
Sul;Rio Grande;https://www.instagram.com/novacrepioca/;Validação;E-commerce;Saúde e Bem-Estar;Foodtech;B2B e B2C;Triativa Alimentos;PLATAFORMA
Sul;Pelotas;https://twocats.app/;Validação;Não Informado;Software e Cloud;PetTech;B2B;Two Cats;NÃO INFORMADO
Sul;Rio Grande;https://www.instagram.com/unilacte/;Ideação;SaaS;Meio Ambiente e Sustentabilidade;EnergyTech;B2B2C;UniNVEST ENERGIAS RENOVÁVEIS;NÃO INFORMADO
Sul;Pelotas;https://www.instagram.com/veat_proteinas_sustentaveis/;Validação;Não Informado;Biotecnologia;Foodtech;B2B;Veat Proteínas Sustentáveis;PELOTAS PARQUE
Sul;Pelotas;https://workly-jet.vercel.app/;Validação;Marketplace;Serviços;PropTech;B2B2C;Workly;PLATAFORMA
Sul;Pelotas;https://www.zelle.com.br/;Escala;Assinatura;Software e Cloud;HealthTech;B2C;Zelle Serviços de Tecnologia LTDA;NÃO INFORMADO
Sul;Pelotas;https://zuqueone.com/;Validação;Assinatura;Educação e Ensino;EdTech;B2B2C;ZUQUEONE SERVIÇOS TECNOLÓGICOS E EDUCACIONAIS LTDA;CONECTAR
Vales;Estrela;https://www.univates.br/tecnovates/inovates/empresas;Validação;Transação;Automotivo;AutoTech;B2B e B2C;3D Cap;TECNOVATES
Vales;Santa Cruz do Sul;https://www.instagram.com/mariangelagaedke/;Escala;Assinatura;Saúde e Bem-Estar;MedTech;B2B;4Care Technology;TECNOUNISC
Vales;Fazenda Vilanova;https://accore.com.br;Crescimento;Transação;Engenharia e Indústria Geral;IndTech;B2B;Accore Automação - Projeto ByCrop;HESTIA UFRGS
Vales;Lajeado;https://www.agcontrolbio.com.br/;Validação;Negócio Socioambiental;Agronegócio;AgTech;B2B e B2C;Agcontrol - Solucoes Biologicas;TECNOVATES
Vales;Anta Gorda;https://alfasistemas.com.br;Crescimento;SaaS;Software e Cloud;Outras;B2B;Alfa Sistemas;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.facebook.com/algenefluentes/;Ideação;Não Informado;Meio Ambiente e Sustentabilidade;GreenTech;B2B e B2G;ALGEN TRATAMENTO DE EFLUENTES;NÃO INFORMADO
Vales;Lajeado;https://www.alvap.com.br/;Crescimento;Transação;Engenharia e Indústria Geral;Outras;B2B e B2C;ALVAP ENGENHARIA LTDA;TECNOVATES
Vales;Santa Cruz do Sul;https://www.apecatus.com;Ideação;Transação;Educação e Ensino;EdTech;B2G;APECATUS;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/koeppjanine/;Crescimento;SaaS;Saúde e Bem-Estar;MedTech;B2B;Aplicare;TECNOUNISC
Vales;Lajeado;https://archipro.com.br/;Validação;Assinatura;Educação e Ensino;EdTech;B2C;Archipro;TECNOVATES
Vales;Santa Cruz do Sul;https://www.instagram.com/armazem.lz/;Crescimento;Pay-per-use;Meio Ambiente e Sustentabilidade;Impacto Socioambiental;B2C;Armazém.LZ;TECNOUNISC
Vales;Santa Cruz do Sul;https://www.useawise.com/;Validação;Assinatura;Software e Cloud;RetailTech;B2B;AWISE;NÃO INFORMADO
Vales;Sobradinho;https://www.instagram.com/barbosaemanskeprevi/;Ideação;Outros;Consultorias e Treinamentos;LegalTech;B2B2C;Barbosa & Manske Consultoria e Gestão;PLATAFORMA
Vales;Vale do Sol;https://www.instagram.com/benesolebioalimentos/;Escala;Outros;Alimentos e Bebidas;Foodtech;B2C;Bene Sole;TECNOUNISC
Vales;Lajeado;https://www.bimachine.com.br/;Escala;Não Informado;IA (Inteligência Artificial);ITTech;B2B;Bi Machine;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/biogen.solucoesbiotec/;Crescimento;Outros;Meio Ambiente e Sustentabilidade;BioTech;B2B2C;BIOGEN Soluções Biotecnológicas;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/thomas_mschmidt/;Validação;Outros;Biotecnologia;BioTech;B2B;Canabem;TECNOUNISC
Vales;Vale Verde;https://www.catfish.eng.br/;Crescimento;Não Informado;Agronegócio;AgTech;B2B;Catfish Engenharia;NÃO INFORMADO
Vales;Lajeado;https://clinicaexperts.com.br/;Não Informado;Não Informado;Saúde e Bem-Estar;HealthTech;B2B;CLINICA EXPERTS LTDA;INSTITUTO CALDEIRA
Vales;Santa Cruz do Sul;https://www.instagram.com/clubo_tel/;Escala;Serviços Baseados em Taxas;Telecomunicação;MobTech;B2C;Clubo Telefonia Móvel Ltda;TECNOUNISC
Vales;Santa Cruz do Sul;https://collablanguage.com/;Crescimento;Assinatura;Software e Cloud;EdTech;B2C;Collab Eduação e Acessibilidade Ltda;TECNOUNISC
Vales;Arroio do Meio;https://www.instagram.com/colono.forte/;Validação;Transação;Agronegócio;AgTech;B2C;Colono Forte;TECNOVATES
Vales;Santa Cruz do Sul;https://www.conteltelecom.com.br/;Crescimento;Assinatura;Telecomunicação;ITTech;B2B;CONTEL TELECOM;NÃO INFORMADO
Vales;Lajeado;https://corujasapp.com/;Validação;Transação;Eventos;EventsTech;B2B2C;Corujas;NÃO INFORMADO
Vales;Lajeado;https://criacao.cc;Crescimento;Não Informado;Mídia e Comunicação;MarTech;B2B;Criação.cc;NÃO INFORMADO
Vales;Lajeado;https://www.facebook.com/damarosnatural/;Crescimento;Transação;Alimentos e Bebidas;Foodtech;B2C;Damaros;TECNOVATES
Vales;Santa Cruz do Sul;https://www.data4company.com.br/;Validação;Assinatura;Financeiro;FinTech;B2B;DATA4COMPANY;INSTITUTO CALDEIRA
Vales;Santa Cruz do Sul;https://www.instagram.com/delphos_consultoria/;Escala;Serviços Baseados em Taxas;Energia;EnergyTech;B2C;Delphos Engenharia e Consultoria em Energia Renováveis Ltda;TECNOUNISC
Vales;Lajeado;https://www.demander.com.br/;Escala;E-commerce;Software e Cloud;SalesTech;B2B;Demander - Gestão Comercial;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://digitalismarketing.com.br/;Crescimento;Assinatura;Marketing e Publicidade;MarTech;B2B2C;Digitalis Marketing Ltda;TECNOUNISC
Vales;Vera Cruz;https://www.instagram.com/dokalabcx/;Crescimento;Pay-per-use;Consultorias e Treinamentos;Inovação Social;B2B;DokaLab CX;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/luisaugustobennemannde/;Escala;Assinatura;Agronegócio;AgTech;B2B;EasyAg Desenvolvimento de Software Ltda;TECNOUNISC
Vales;Santa Cruz do Sul;http://sic-ecco.com.br/;Crescimento;Não Informado;Energia;EnergyTech;B2B;Ecco Soma - SIC-PVDG Connect Energy;TECNOPUC
Vales;Santa Cruz do Sul;https://ecoya.com.br;Ideação;E-commerce;Meio Ambiente e Sustentabilidade;SustenTech;B2B e B2C;ecoyá;PLATAFORMA
Vales;Santa Cruz do Sul;https://www.instagram.com/elisandra94/;Escala;Serviços Baseados em Taxas;Comunicação;EdTech;B2B2C;Elis Vargas Libras e Comunicação Ltda;TECNOUNISC
Vales;Santa Cruz do Sul;https://www.entomos.com.br/;Crescimento;Transação;Biotecnologia;BioTech;B2B;entomos;PLATAFORMA
Vales;Roca Sales;https://evcomx.com.br/;Não Informado;Não Informado;Software e Cloud;ITTech;B2B;EvcomX;INSTITUTO CALDEIRA
Vales;Lajeado;https://www.evoveerp.com.br/;Escala;Não Informado;Software e Cloud;ITTech;B2B;evove erp;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/faksanto/;Crescimento;Serviços Baseados em Taxas;Mídia e Comunicação;EventsTech;B2B2C;Faksanto Entretenimento;TECNOUNISC
Vales;Lajeado;https://www.instagram.com/fermentabiotecnologia/;Validação;Transação;Biotecnologia;BioTech;B2B;Fermenta Biotecnologia;TECNOVATES
Vales;Lajeado;https://www.filialdigital.com/;Ideação;Não Informado;Software e Cloud;Foodtech;B2B2C;Filial Digital;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://flowy.cc/;Validação;Assinatura;Serviços;FinTech;B2B;Flowy data solution;NÃO INFORMADO
Vales;Teutônia;https://www.appgestorrp.com.br/;Crescimento;Não Informado;Agronegócio;AgTech;B2C;Gestor RP Controles Pecuarios LTDA;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.linkedin.com/in/otniel-haancc700/;Crescimento;Não Informado;Marketing e Publicidade;PropTech;B2B e B2G;HARPIA;LAB FECOMÉRCIO-RS
Vales;Santa Cruz do Sul;https://hivedata.com.br/;Crescimento;SaaS;Bigdata;IndTech;B2B;Hive Data;NÃO INFORMADO
Vales;Lajeado;;Crescimento;Transação;Outros;Outras;B2B;Hub - fábrica/bolsa de franquias;TECNOVATES
Vales;Santa Cruz do Sul;https://www.instagram.com/inocullatech/;Escala;Serviços Baseados em Taxas;Biotecnologia;BioTech;B2B2C;Inoculla Tech - Pesquisa e Desenvolvimento Experimental em Ciências Naturais Ltda;TECNOUNISC
Vales;Santa Cruz do Sul;https://www.linkedin.com/company/inova-531/;Crescimento;Transação;Consultorias e Treinamentos;ITTech;B2B e B2G;Inova 531 - Inovação e gestão;PLATAFORMA
Vales;Santa Cruz do Sul;http://www.inovabeebrazil.com;Crescimento;E-commerce;Agronegócio;AgTech;B2B;Inovabee;TECNOUNISC
Vales;Lajeado;https://www.univates.br/tecnovates/inovates/empresas;Ideação;Marketplace;Automotivo;AutoTech;B2C;Inspetor Caranga;TECNOVATES
Vales;Lajeado;https://www.interactsolutions.com/;Escala;Não Informado;Software e Cloud;ITTech;B2B;INTERACT SOLUTIONS;NÃO INFORMADO
Vales;Lajeado;https://itineo.com.br/;Validação;Assinatura;Software e Cloud;MobTech;B2B;Itineo;NÃO INFORMADO
Vales;Lajeado;https://www.jahde.com.br/;Não Informado;Não Informado;Indústria 4.0;ITTech;Não Informado;Jahde;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/kinesens.bio/;Crescimento;Outros;Saúde e Bem-Estar;MedTech;B2C;Kinesens Biotecnologia;TECNOUNISC
Vales;Lajeado;https://www.linkedin.com/company/legacy360/;Escala;Não Informado;Marketing e Publicidade;MarTech;B2B;Legacy 360;NÃO INFORMADO
Vales;Santa Cruz do Sul;https://www.instagram.com/maria.mertzani/;Crescimento;Pay-per-use;Software e Cloud;EdTech;B2B;Libras em Primeiro Ltda;TECNOUNISC
